"campaign_localised_strings_string_MPC_cannot_construct_not_your_turn"	"[[col:red]]Ви не можете зводити будівлі під час ходу іншої фракції.[[/col]]"	"True"
"campaign_localised_strings_string_abandoned_region_rebel_faction_name"	"Спустошено"	"True"
"campaign_localised_strings_string_army_morale_tooltip"	"Згуртованість||Якщо рівень стане занадто низьким, чоловіки дезертирують, сформувавши сепаратистське угруповання та розпочавши громадянську війну!"	"True"
"campaign_localised_strings_string_att_eos_axum_mission_1"	"Контролюйте 2 або більше джерел спецій."	"True"
"campaign_localised_strings_string_att_eos_axum_mission_2"	"Досягніть монополії на спеції."	"True"
"campaign_localised_strings_string_att_eos_axum_mission_3"	"Контролюйте родовище золота."	"True"
"campaign_localised_strings_string_att_eos_religious_mission_build_att_rel_church_east"	"Перетворити або побудувати 4 східнохристиянські релігійні споруди, не будуючи жодних інших релігійних споруд."	"True"
"campaign_localised_strings_string_att_eos_religious_mission_build_att_rel_judaism"	"Перетворити або побудувати 4 єврейські релігійні будівлі, не будуючи жодних інших релігійних споруд."	"True"
"campaign_localised_strings_string_att_eos_religious_mission_build_att_rel_semitic_paganism"	"Перетворити або побудувати 4 семітські язичницькі релігійні споруди, не будуючи жодних інших релігійних споруд."	"True"
"campaign_localised_strings_string_att_eos_tanukhid_mission_1"	"Зруйнуйте 5 регіонів, контрольованих римлянами."	"True"
"campaign_localised_strings_string_att_eos_tanukhid_mission_2"	"Звільніть 3 фракції."	"True"
"campaign_localised_strings_string_att_eos_tanukhid_mission_3"	"Перейдіть свою фракцією до осілості."	"True"
"campaign_localised_strings_string_att_slav_sclaveneans_mission_1"	"Перемогти гунів у битві 5 разів."	"True"
"campaign_localised_strings_string_att_slav_sclaveneans_mission_2"	"Не програвайте жодної битви протягом 20 ходів."	"True"
"campaign_localised_strings_string_att_slav_venedians_mission_1"	"Заселити 5 спустошених регіонів."	"True"
"campaign_localised_strings_string_authority_desc"	"Захист від дій агента, що підривають авторитет."	"True"
"campaign_localised_strings_string_battle_ambush_they_intercept"	"Ваша армія помітила вороже військо, яке чекало в засідці. Не злякавшись свого викриття, ворог рухається на перехоплення."	"True"
"campaign_localised_strings_string_battle_ambush_they_success"	"Ваша армія не помітила ворожої засідки. На вас напали раптово, тому перевага на боці ваших ворогів!"	"True"
"campaign_localised_strings_string_battle_ambush_you_intercept"	"Вороги помітили ваше військо ще до того, як ви встигли напасти. Утім, у вас ще є можливість перехопити їх і вступити з ними в бій."	"True"
"campaign_localised_strings_string_battle_ambush_you_success"	"Ворог не помітив вашої засідки. Атакуйте зараз – елемент несподіванки зіграє вам на руку!"	"True"
"campaign_localised_strings_string_bel_expedition_western_rome"	"Римське царство"	"True"
"campaign_localised_strings_string_bel_expedition_western_rome_separatists"	"Сепаратисти Римського царства"	"True"
"campaign_localised_strings_string_bel_western_roman_separatists"	"Західноримські сепаратисти"	"True"
"campaign_localised_strings_string_building_restriction_att_bld_all_resources_port_spice_3"	"Східний порт буде розблоковано після виконання наступних умов:\n[[col:yellow]]• Володійте 2 або більше джерелами спецій.[[/col]]"	"True"
"campaign_localised_strings_string_building_restriction_att_bld_all_resources_port_spice_4"	"Порт торгівлі спеціями буде розблоковано після виконання наступних умов:\n[[col:yellow]]• Досягти монополії на спеції.[[/col]]"	"True"
"campaign_localised_strings_string_building_restriction_att_bld_barbarian_civic_market_general_5_legendary_celts"	"Королівський ринок буде розблоковано після виконання наступних умов:\n\n -Маєте доступ до 9 торгових ресурсів."	"True"
"campaign_localised_strings_string_building_restriction_att_bld_barbarian_civic_tavern_5_legendary_celts"	"Зал бардів буде розблоковано після виконання наступних умов:\n\n - Здобути 3 героїчні перемоги."	"True"
"campaign_localised_strings_string_building_restriction_att_bld_eastmig_military_infantry_4"	"Площу Перемоги буде розблоковано після виконання наступних умов:\n[[col:yellow]]• Виконайте місію «Аудієнція з Мавією – Залякування»[[/col]]"	"True"
"campaign_localised_strings_string_building_restriction_att_bld_eastmig_military_infantry_5"	"Імперську площу буде розблоковано після виконання наступних умов:\n[[col:yellow]]• Виконайте місію «Аудієнція у Мавії – Звільнення»[[/col]]"	"True"
"campaign_localised_strings_string_building_restriction_att_bld_eos_military_infantry_5_east_church"	"Будинок Айя-Маката буде розблоковано після виконання наступних умов:\n[[col:yellow]]• Ваша фракція щонайменше на 75% складається з східних християн.[[/col]]"	"True"
"campaign_localised_strings_string_building_restriction_att_bld_eos_military_infantry_5_judaism"	"Оселя Хайялімів буде розблокована після виконання наступних умов:\n[[col:yellow]]• Ваша фракція щонайменше на 75% складається з євреїв.[[/col]]"	"True"
"campaign_localised_strings_string_building_restriction_att_bld_eos_military_infantry_5_semitic"	"Обитель Чемпіонів Шалу буде розблоковано після виконання наступних умов:\n[[col:yellow]]• Ваша фракція щонайменше на 75% складається з семітських язичників.[[/col]]"	"True"
"campaign_localised_strings_string_building_restriction_att_bld_eos_military_infantry_5_zoroastrian"	"Палац Амеші Спенти буде розблоковано після виконання наступних умов:\n[[col:yellow]]• Ваша фракція щонайменше на 75% складається з зороастрійців.[[/col]]"	"True"
"campaign_localised_strings_string_building_restriction_att_bld_eos_mint"	"Королівський монетний двір буде розблоковано після виконання наступних умов:\n[[col:yellow]]• Контролюйте родовище золота.\n• Досягти монополії на спеції.[[/col]]"	"True"
