"naval_units_onscreen_name_att_cor_heavy_rom"	"Велика корбіта"	"True"
"naval_units_onscreen_name_att_cor_light_rom"	"Мала корбіта"	"True"
"naval_units_onscreen_name_att_dro_heavy_art_eas"	"Облоговий дромон"	"True"
"naval_units_onscreen_name_att_dro_heavy_dbl_art_eas"	"Штурмовий дромон"	"True"
"naval_units_onscreen_name_att_dro_heavy_mel_eas"	"Військовий дромон"	"True"
"naval_units_onscreen_name_att_dro_heavy_mel_er"	"Військовий дромон"	"True"
"naval_units_onscreen_name_att_dro_heavy_mel_fs_eas"	"Дромон з грецьким вогнем"	"True"
"naval_units_onscreen_name_att_dro_heavy_mel_fs_er"	"Дромон з грецьким вогнем"	"True"
"naval_units_onscreen_name_att_dro_heavy_mel_ft_eas"	"Військовий дромон з вежею"	"True"
"naval_units_onscreen_name_att_dro_heavy_mel_ft_er"	"Військовий дромон з вежею"	"True"
"naval_units_onscreen_name_att_dro_heavy_mis_dbl_sco_eas"	"Пірацький дромон з балістами"	"True"
"naval_units_onscreen_name_att_dro_heavy_mis_sco_alan"	"Пірацький дромон з балістою"	"True"
"naval_units_onscreen_name_att_dro_heavy_mis_sco_eas"	"Пірацький дромон з балістою"	"True"
"naval_units_onscreen_name_att_dro_heavy_mis_sco_ger"	"Пірацький дромон з балістою"	"True"
"naval_units_onscreen_name_att_dro_light_mel_eas"	"Галера дромонаріон"	"True"
"naval_units_onscreen_name_att_dro_light_mel_fs_alan"	"Дромонаріон з грецьким вогнем"	"True"
"naval_units_onscreen_name_att_dro_light_mel_fs_cel"	"Вогняний корабель"	"True"
"naval_units_onscreen_name_att_dro_light_mel_fs_eas"	"Дромонаріон з грецьким вогнем"	"True"
"naval_units_onscreen_name_att_dro_light_mel_fs_er"	"Дромонаріон з грецьким вогнем"	"True"
"naval_units_onscreen_name_att_dro_light_mel_fs_ger"	"Дромонаріон з грецьким вогнем"	"True"
"naval_units_onscreen_name_att_dro_light_mel_fs_nor"	"Дромонаріон з грецьким вогнем"	"True"
"naval_units_onscreen_name_att_dro_light_mis_alan"	"Дромонаріон зі стрілками"	"True"
"naval_units_onscreen_name_att_dro_light_mis_dbl_sco_van"	"Дромонаріон з балістами"	"True"
"naval_units_onscreen_name_att_dro_light_mis_eas"	"Дромонаріон зі стрілками"	"True"
"naval_units_onscreen_name_att_dro_light_mis_er"	"Дромонаріон зі стрілками"	"True"
"naval_units_onscreen_name_att_dro_light_mis_ger"	"Дромонаріон зі стрілками"	"True"
"naval_units_onscreen_name_att_dro_light_mis_sco_er"	"Дромонаріон з балістою"	"True"
"naval_units_onscreen_name_att_dro_light_mis_sco_van"	"Дромонаріон з балістою"	"True"
"naval_units_onscreen_name_att_lib_heavy_art_rom"	"Бомбова лібурна"	"True"
"naval_units_onscreen_name_att_lib_heavy_art_van"	"Бомбова лібурна"	"True"
"naval_units_onscreen_name_att_lib_heavy_dbl_art_rom"	"Залпова лібурна"	"True"
"naval_units_onscreen_name_att_lib_heavy_mel_dbl_ft_van"	"Укріплена військова лібурна"	"True"
"naval_units_onscreen_name_att_lib_heavy_mel_ft_alan"	"Військова лібурна з вежею"	"True"
"naval_units_onscreen_name_att_lib_heavy_mel_ft_ger"	"Військова лібурна з вежею"	"True"
"naval_units_onscreen_name_att_lib_heavy_mel_ft_wr"	"Військова лібурна з вежею"	"True"
"naval_units_onscreen_name_att_lib_heavy_mel_rom"	"Військова лібурна"	"True"
"naval_units_onscreen_name_att_lib_heavy_mis_alan"	"Піратська лібурна"	"True"
"naval_units_onscreen_name_att_lib_heavy_mis_dbl_sco_wr"	"Піратська лібурна з балістами"	"True"
"naval_units_onscreen_name_att_lib_heavy_mis_ger"	"Піратська лібурна"	"True"
"naval_units_onscreen_name_att_lib_heavy_mis_sco_wr"	"Піратська лібурна з балістою"	"True"
"naval_units_onscreen_name_att_lib_heavy_mis_wr"	"Піратська лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_art_alan"	"Облогова лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_art_cel"	"Облоговий каррач"	"True"
"naval_units_onscreen_name_att_lib_light_art_eas"	"Облогова лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_art_ger"	"Облогова лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_art_nor"	"Облогова лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_art_rom"	"Облогова лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_art_slav"	"Облогова кондура"	"True"
"naval_units_onscreen_name_att_lib_light_dbl_art_alan"	"Батарейна лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_dbl_art_cel"	"Штурмовий каррач"	"True"
"naval_units_onscreen_name_att_lib_light_dbl_art_ger"	"Батарейна лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_dbl_art_rom"	"Батарейна лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_dbl_art_slav"	"Батарейна кондура"	"True"
"naval_units_onscreen_name_att_lib_light_mel_eas"	"Лібурнська галера"	"True"
"naval_units_onscreen_name_att_lib_light_mel_rom"	"Лібурнська галера"	"True"
"naval_units_onscreen_name_att_lib_light_mis_rom"	"Дібурна зі стрілками"	"True"
"naval_units_onscreen_name_att_lib_light_ram_alan"	"Ударний лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_ram_cel"	"Ударний каррач"	"True"
"naval_units_onscreen_name_att_lib_light_ram_eas"	"Ударний лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_ram_ger"	"Ударний лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_ram_nor"	"Ударний лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_ram_slav"	"Ударна кондура"	"True"
"naval_units_onscreen_name_att_lib_light_ram_wr"	"Ударний лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_spike_ram_alan"	"Штурмова лібурна"	"True"
"naval_units_onscreen_name_att_lib_light_spike_ram_cel"	"Штурмовий каррач"	"True"
"naval_units_onscreen_name_att_lib_light_spike_ram_eas"	"Штурмова лібурна"	"True"
