"political_parties_description_localised_att_politics_aksum_council"	"Comprised of royal officials, high-ranking officers and ministers, the elders offer wise counsel and keep their ruler's power in check."	"True"
"political_parties_description_localised_att_politics_aksum_ruler"	"Styled the kings of "Saba and Salhen, Himyar and Dhu-Raydan", Aksum's powerful hereditary monarchs are elite warriors in the service of Christ."	"True"
"political_parties_description_localised_att_politics_aksum_separatist_ruler"	"Styled the kings of "Saba and Salhen, Himyar and Dhu-Raydan", Aksum's powerful hereditary monarchs are elite warriors in the service of Christ."	"True"
"political_parties_description_localised_att_politics_aksum_seperatist_council"	"Comprised of royal officials, high-ranking officers and ministers, the elders offer wise counsel and keep their ruler's power in check."	"True"
"political_parties_description_localised_att_politics_alamani_council"	"The Alamannic king is counselled by a circle of lesser tribal kings; the wisest, most experienced, and therefore best qualified to advise him on all matters of rule."	"True"
"political_parties_description_localised_att_politics_alamani_ruler"	"The Alamans are a confederation of tribes from the borderlands of Germania Superior. Although perpetually at war with their Roman neighbours, they have nevertheless adopted many aspects of Roman culture."	"True"
"political_parties_description_localised_att_politics_alani_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_alani_ruler"	"Thought to have originated on the eastern steppes, the Alans have settled in former Scythian lands, where they lead a powerful confederation of Sarmatian tribes."	"True"
"political_parties_description_localised_att_politics_alani_separatist_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_alani_separatist_ruler"	"Thought to have originated on the eastern steppes, the Alans have settled in former Scythian lands, where they lead a powerful confederation of Sarmatian tribes."	"True"
"political_parties_description_localised_att_politics_antean_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_antean_ruler"	"Slavic confederations consist of extended family groups or clans, living together within the same commune (or ‘zadruga’), and ruled over by a patriarch. They are connected to neighbouring tribes by the most tenuous of alliances."	"True"
"political_parties_description_localised_att_politics_antean_separatist_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_antean_separatist_ruler"	"Slavic confederations consist of extended family groups or clans, living together within the same commune (or ‘zadruga’), and ruled over by a patriarch. They are connected to neighbouring tribes by the most tenuous of alliances."	"True"
"political_parties_description_localised_att_politics_burgundii_council"	"Although ordinary people participate in civil government, the Burgundian elders are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_burgundii_ruler"	"Бургунди, originally from the Baltic island of Bornholm, are a Germanic tribe who have migrated south and westward, and now live along the frontiers of Roman territory."	"True"
"political_parties_description_localised_att_politics_dani_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_dani_ruler"	"A Nordic tribe from the same stock as the Goths. They take what they want when they want it, be it land, wealth, slaves or lives."	"True"
"political_parties_description_localised_att_politics_dani_separatist_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_dani_separatist_ruler"	"A Nordic tribe from the same stock as the Goths. They take what they want when they want it, be it land, wealth, slaves or lives."	"True"
"political_parties_description_localised_att_politics_eastern_roman_council"	"A privileged class of noble families claiming descent from Rome's first Senators. Kept on as a formality in the age of Emperors, they once held considerable political, religious and military power."	"True"
"political_parties_description_localised_att_politics_eastern_roman_ruler"	"The sprawling Roman Empire is divided, ruled by two sons of the late Emperor Theodosius. However, the real power lies with the dignitaries who control every aspect of its increasingly labyrinthine administration."	"True"
"political_parties_description_localised_att_politics_eastern_roman_separatist_council"	"A privileged class of noble families claiming descent from Rome's first Senators. Kept on as a formality in the age of Emperors, they once held considerable political, religious and military power."	"True"
"political_parties_description_localised_att_politics_eastern_roman_separatist_ruler"	"The sprawling Roman Empire is divided, ruled by two sons of the late Emperor Theodosius. However, the real power lies with the dignitaries who control every aspect of its increasingly labyrinthine administration."	"True"
"political_parties_description_localised_att_politics_ebdani_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_ebdani_ruler"	"A warlike Celtic tribe from eastern Hibernia, the Ebdanians wish to see Britannia free from oppressive Roman rule, and safely under their own!"	"True"
"political_parties_description_localised_att_politics_ebdani_separatist_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_ebdani_separatist_ruler"	"A warlike Celtic tribe from eastern Hibernia, the Ebdanians wish to see Britannia free from oppressive Roman rule, and safely under their own!"	"True"
"political_parties_description_localised_att_politics_franci_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_franci_ruler"	"The Franks are a confederation of Germanic tribes who once occupied the Middle and Lower Rhine regions. In return for fighting as Roman federates, they rule a largely independent kingdom in the province of Gaul."	"True"
"political_parties_description_localised_att_politics_franci_separatist_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_franci_separatist_ruler"	"The Franks are a confederation of Germanic tribes who once occupied the Middle and Lower Rhine regions. In return for fighting as Roman federates, they rule a largely independent kingdom in the province of Gaul."	"True"
"political_parties_description_localised_att_politics_garamantes_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_garamantes_ruler"	"Their culture propped up by slave labour provided by their weaker neighbours, the Garamantian elite rule over an opulent, prosperous society, but one still rooted in the nomadic traditions of the desert."	"True"
"political_parties_description_localised_att_politics_garamantes_separatist_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_garamantes_separatist_ruler"	"Their culture propped up by slave labour provided by their weaker neighbours, the Garamantian elite rule over an opulent, prosperous society, but one still rooted in the nomadic traditions of the desert."	"True"
"political_parties_description_localised_att_politics_gauti_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_gauti_ruler"	"A bold, warlike tribe from the same stock as the Goths. They take what they want when they want it, be it land, wealth, slaves or lives."	"True"
"political_parties_description_localised_att_politics_gauti_separatist_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_gauti_separatist_ruler"	"A bold, warlike tribe from the same stock as the Goths. They take what they want when they want it, be it land, wealth, slaves or lives."	"True"
"political_parties_description_localised_att_politics_himyar_council"	"Comprised of royal officials, high-ranking officers and ministers, the elders offer wise counsel and keep their ruler's power in check."	"True"
"political_parties_description_localised_att_politics_himyar_ruler"	"Surrounded on all sides by ancestral enemies and having recently changed their state religion, the militant kings of Himyar are intolerant of perceived threats to their power - regardless of the source."	"True"
"political_parties_description_localised_att_politics_himyar_separatist_council"	"Comprised of royal officials, high-ranking officers and ministers, the elders offer wise counsel and keep their ruler's power in check."	"True"
"political_parties_description_localised_att_politics_himyar_separatist_ruler"	"Surrounded on all sides by ancestral enemies and having recently changed their state religion, the militant kings of Himyar are intolerant of perceived threats to their power - regardless of the source."	"True"
"political_parties_description_localised_att_politics_hunni_council"	"The elders of noble Hunnic families are considered the wisest, and therefore the most qualified to give council to their warlord."	"True"
"political_parties_description_localised_att_politics_hunni_ruler"	"Hardy nomadic warriors from the steppes of Asia, they have begun to spread westwards - determined to conquer and dominate wherever they go."	"True"
"political_parties_description_localised_att_politics_hunni_separatist_council"	"The elders of noble Hunnic families are considered the wisest, and therefore the most qualified to give council to their warlord."	"True"
"political_parties_description_localised_att_politics_hunni_separatist_ruler"	"Hardy nomadic warriors from the steppes of Asia, they have begun to spread westwards - determined to conquer and dominate wherever they go."	"True"
"political_parties_description_localised_att_politics_iuti_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_iuti_ruler"	"The most powerful of the Nordic peoples, feared and respected by all, Юти are a warlike nation ruled by a succession of warrior kings."	"True"
"political_parties_description_localised_att_politics_iuti_separatist_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_iuti_separatist_ruler"	"The most powerful of the Nordic peoples, feared and respected by all, Юти are a warlike nation ruled by a succession of warrior kings."	"True"
"political_parties_description_localised_att_politics_lakhmids_council"	"Comprised of royal officials, high-ranking officers and ministers, the elders offer wise counsel and keep their ruler's power in check."	"True"
"political_parties_description_localised_att_politics_lakhmids_ruler"	"Although immigrants to Persia from Yemen, the Lakhmids no longer live under the shadow of either the Sassanids or Himyarites. Their cities are beacons of culture, their armies a force to be reckoned with."	"True"
"political_parties_description_localised_att_politics_lakhmids_separatist_council"	"Comprised of royal officials, high-ranking officers and ministers, the elders offer wise counsel and keep their ruler's power in check."	"True"
"political_parties_description_localised_att_politics_lakhmids_separatist_ruler"	"Although immigrants to Persia from Yemen, the Lakhmids no longer live under the shadow of either the Sassanids or Himyarites. Their cities are beacons of culture, their armies a force to be reckoned with."	"True"
"political_parties_description_localised_att_politics_langobardi_council"	"The Langobardic king rules his territory through noble emissaries who enact his will, and advise him on stately matters."	"True"
"political_parties_description_localised_att_politics_langobardi_ruler"	"The Langobards are a Germanic tribe from Scandinavia. Favoured by Godan, they have fought many of their barbarian neighbours for the freedom to settle and rule autonomously."	"True"
"political_parties_description_localised_att_politics_ostrogothi_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_ostrogothi_ruler"	"To the north of the Black Sea, the eastern Goths - literally "glorified by the rising sun" - have built a powerful empire between the Don and Dniester Rivers."	"True"
"political_parties_description_localised_att_politics_ostrogothi_separatist_council"	"Although ordinary people participate in civil government, the elders of the nobility are the wisest, and therefore the most qualified to give council."	"True"
"political_parties_description_localised_att_politics_ostrogothi_separatist_ruler"	"To the north of the Black Sea, the eastern Goths - literally "glorified by the rising sun" - have built a powerful empire between the Don and Dniester Rivers."	"True"
"political_parties_description_localised_att_politics_picts_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_picts_ruler"	"A confederation of Celtic tribes from the far north of Caledonia, the Picts stand in the way of any power who wishes to rule their ancient, inherited land."	"True"
"political_parties_description_localised_att_politics_picts_separatist_council"	"Gifted with age and the experience that accompanies it, the elders are the wisest men, and therefore the most qualified to provide council where necessary."	"True"
"political_parties_description_localised_att_politics_picts_separatist_ruler"	"A confederation of Celtic tribes from the far north of Caledonia, the Picts stand in the way of any power who wishes to rule their ancient, inherited land."	"True"
