"settlement_occupation_options_tooltip_occupation_decision_colonise"	"Колонізувати||Поселити солдатів."	"True"
"settlement_occupation_options_tooltip_occupation_decision_do_nothing"	"Нічого не робити"	"True"
"settlement_occupation_options_tooltip_occupation_decision_gift_to_another_faction"	"Повернути||Повернути цей регіон до Імперії! Повернувшись до своєї колишньої слави, Рим домінуватиме ще тисячу років!||Ви передасьте контроль над цим регіоном Римській імперії."	"True"
"settlement_occupation_options_tooltip_occupation_decision_liberate"	"Звільнити||Ви повертаєте до влади початкових власників цього регіону, відроджуючи їх фракцію. Усіх полонених буде звільнено.||Вони будуть безмежно вдячні за це."	"True"
"settlement_occupation_options_tooltip_occupation_decision_loot"	"Розграбувати і окупувати||Ви отримуєте гроші від грабунку, але будівлі в поселенні будуть пошкоджені. Усі полонені потрапляють у рабство.||Громадський порядок значно погіршиться, і ваші дипломатичні відносини з попереднім власником також сильно постраждають."	"True"
"settlement_occupation_options_tooltip_occupation_decision_occupy"	"Окупувати||Ви мирно займете поселення, а всіх полонених буде звільнено."	"True"
"settlement_occupation_options_tooltip_occupation_decision_raze"	"Зруйнувати||Усі будівлі в поселенні, які можна знищити, буде зруйновано. Скарби не буде отримано. Усіх полонених вбивають.||Громадський порядок знижується, а попередній власник вас зненавидить."	"True"
"settlement_occupation_options_tooltip_occupation_decision_raze_without_occupy"	"Зруйнувати||Усі будівлі буде зруйновано, а поселення спалено."	"True"
"settlement_occupation_options_tooltip_occupation_decision_resettle"	"Осісти||Як мігруюча орда, тепер ви можете розмістити свою армію в цьому поселенні та припинити міграцію."	"True"
"settlement_occupation_options_tooltip_occupation_decision_sack"	"Розграбувати||Ви не захоплюєте поселення, але збираєте скарби та пошкоджуєте будівлі. Усіх полонених буде вбито.||Громадський порядок зменшиться, а стосунки з попередніми власниками погіршаться."	"True"
"settlement_occupation_options_tooltip_occupation_decision_vassal"	"Підкорити||Залежно від вашого культурного походження, завойована фракція стане вашою сатрапією або протекторатом. Усі полонені потрапляють у рабство."	"True"
