"shortcut_localisation_onscreen_accel"	"Прискорити камеру"	"True"
"shortcut_localisation_onscreen_adv_cancel_click"	"Ви можете скасувати наказ/перетягування, перш ніж відпустити кнопку миші, натиснувши клавішу Escape або альтернативну кнопку миші."	"True"
"shortcut_localisation_onscreen_adv_ctrl_dblclick"	"Утримуйте CTRL і двічі клацніть ЛКМ на загони, щоб вибрати всі загони цього типу."	"True"
"shortcut_localisation_onscreen_adv_drag_ctrl"	"Утримуйте CTRL, віддаючи наказ перетягування, щоб змусити вибрані загони йти до місця призначення."	"True"
"shortcut_localisation_onscreen_adv_drag_lalt"	"Утримуйте ALT, клацаючи ПКМ та перетягуючи, щоб перетягнути вибрані загони, зберігаючи їхні розміри."	"True"
"shortcut_localisation_onscreen_adv_drag_ralt"	"Утримуйте RALT, клацаючи ПКМ та перетягуючи, щоб перетягнути вибрані загони, використовуючи клацнуте місце як центр перетягування."	"True"
"shortcut_localisation_onscreen_adv_lclick_drag"	"Утримуючи клавішу ALT, клацніть ЛКМ та перетягніть вибрані загони, щоб налаштувати їхнє розташування, але збережіть їх положення відносно один одного. При цьому утримуйте CTRL, щоб повернути вибрані загони."	"True"
"shortcut_localisation_onscreen_adv_manual_aim"	"Утримуючи клавішу ALT із вибраною метальною одиницею, починається «ручний режим прицілювання», який дозволяє вибрати ціль для обстрілу."	"True"
"shortcut_localisation_onscreen_adv_melee_attack"	"Утримуючи ALT і клацнувши ПКМ на ворожий загін, щоб атакувати його в ближньому бою."	"True"
"shortcut_localisation_onscreen_adv_shift_draw"	"Утримуйте клавішу SHIFT, клацаючи ПКМ та перетягуючи, щоб намалювати шлях руху для вибраних загонів."	"True"
"shortcut_localisation_onscreen_adv_shift_rclick_queue"	"Утримуючи натиснутою клавішу Shift і виконуючи команди, клацаючи ПКМ, можна поставити в чергу накази руху та атаки."	"True"
"shortcut_localisation_onscreen_adv_shift_select"	"Утримуючи клавішу SHIFT під час вибору загонів, ви вибираєте всі загони, розташовані між вашим попереднім і останнім вибором. Це корисно для вибору довгих рядків загонів."	"True"
"shortcut_localisation_onscreen_alt"	"Alt"	"True"
"shortcut_localisation_onscreen_any"	"Будь-яке"	"True"
"shortcut_localisation_onscreen_attack_ping"	"Маркер атаки"	"True"
"shortcut_localisation_onscreen_auto_merge_units"	"Автоматичне об'єднання загонів"	"True"
"shortcut_localisation_onscreen_battle"	"Битва"	"True"
