"missions_localised_description_att_bel_request_antoninia_gems_1"	"Тож ти заїдеш до Кесарії за тими дорогоцінними каменями, чи не так, любий\? Однак будь обережним — я знаю про диких берберів і не хочу, щоб ти грав героя та втратив життя. Краще мати живого чоловіка який дарує дорогі коштовності..."	"True"
"missions_localised_description_att_bel_request_antoninia_ioannina_1"	"Любий, пам’ятаєш, коли я сказала «зроби що-небудь»\? Я насправді мала на увазі «вбити Анастазія за те, що він доторкнувся своїми брудними руками до нашої дочки». Ми не можемо дозволити просто піти, ми просто не можемо."	"True"
"missions_localised_description_att_bel_request_antoninia_philotus_1"	"Фотій зводить мене з розуму, любий. Я знаю, що батьківська любов спонукає нас пощадити його, але він руйнує нашу сім’ю своєю брехнею та маніпуляціями. Я думаю, що в нас залишається лише одних вихід…"	"True"
"missions_localised_description_att_bel_request_antoninia_rumours_2"	"Феодосій відплатив за вашу ласку, осквернивши святість вашого шлюбного ложа. Якщо ви хочете зберегти повагу своїх однолітків, ви повинні обрушити на нього всю силу свого гніву."	"True"
"missions_localised_description_att_bel_request_justinian_amalasuntha_1"	"Іди до Реати в Італії та звільніть королеву остготів. Роблячи це, ви врятуєте незліченну кількість життів і збережете нашу найкращу надію повернути Італію Імперії. Я покладаюся на тебе, Велізарію."	"True"
"missions_localised_description_att_bel_request_justinian_photius_1"	"У спальні ведуться найзапекліші битви. Мужність, могутній Велізарію, доля, яка чекає на тебе, набагато більша, ніж твої теперішні страждання."	"True"
"missions_localised_description_att_diplomatic_barbarian_assassinate_character_agent_female_1"	"Наш союзник попросив прибрати цього шпигуна заради нас обох."	"True"
"missions_localised_description_att_diplomatic_barbarian_assassinate_character_agent_male_1"	"Наш союзник просить нас позбавити їх від цього неспокійного священика!"	"True"
"missions_localised_description_att_diplomatic_barbarian_assassinate_character_general_1"	"Наш союзник засудив цього полководця на смерть."	"True"
"missions_localised_description_att_diplomatic_barbarian_blockade_port_1"	"Нас попросили заблокувати ворожі морські торгові лінії."	"True"
"missions_localised_description_att_diplomatic_barbarian_capture_regions_city_1"	"Наші союзники попросили нас взяти це поселення, щоб послабити наших ворогів."	"True"
"missions_localised_description_att_diplomatic_barbarian_capture_regions_port_1"	"Нас попросили завдати удару торговим лініям ворога."	"True"
"missions_localised_description_att_diplomatic_barbarian_engage_force_army_1"	"Наші союзники попросили стерти цю армію в порох."	"True"
"missions_localised_description_att_diplomatic_barbarian_engage_force_navy_1"	"Наші союзники хочуть, щоб цей флот був знищений."	"True"
"missions_localised_description_att_diplomatic_barbarian_raid_region_1"	"Наш союзник просить нас здійснити набіг на цей регіон, щоб порушити торгівлю ворога."	"True"
"missions_localised_description_att_diplomatic_eastern_assassinate_character_agent_female_1"	"Наш союзник попросив прибрати цього шпигуна заради нас обох."	"True"
"missions_localised_description_att_diplomatic_eastern_assassinate_character_agent_male_1"	"Наш союзник просить нас позбавити їх від цього неспокійного священика!"	"True"
"missions_localised_description_att_diplomatic_eastern_assassinate_character_general_1"	"Наш союзник засудив цього полководця на смерть."	"True"
"missions_localised_description_att_diplomatic_eastern_blockade_port_1"	"Нас попросили заблокувати ворожі морські торгові лінії."	"True"
"missions_localised_description_att_diplomatic_eastern_capture_regions_city_1"	"Наші союзники попросили нас взяти це поселення, щоб послабити наших ворогів."	"True"
"missions_localised_description_att_diplomatic_eastern_capture_regions_port_1"	"Нас попросили завдати удару торговим лініям ворога."	"True"
"missions_localised_description_att_diplomatic_eastern_engage_force_army_1"	"Наші союзники попросили стерти цю армію в порох."	"True"
