"effects_description_EMPTY_EFFECT"	"((ПОРОЖНІЙ ЕФЕКТ))"	"True"
"effects_description_att_backend_main_building_conversion_cost_mod"	"Вартість перетворення ланцюга головної будівлі: %\+n%"	"True"
"effects_description_att_backend_main_building_conversion_time_mod"	"Час перетворення ланцюга головної будівлі: %\+n%"	"True"
"effects_description_att_bundle_dummy_antonina_theodosius_rejected_2"	"Ваші люди захворіли на дизентерію!"	"True"
"effects_description_att_effect_agent_action_buff_champion_assist_army_military_training_xp_gain"	"Військова підготовка: %\+n досвіду за хід"	"True"
"effects_description_att_effect_agent_action_buff_champion_assist_province_rally_troops_recruitment_points"	"Заклик до зброї: %\+n здатність до найму"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_army_assault_unit_casualties"	"Сутичка: %\+n% до втрат ворога"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_army_harass_army_casualties"	"Виснаження армії: %\+n% до втрат ворога"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_army_sabotage_army_ammunition"	"Диверсія в армії: %\+n% боєприпаси"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_army_sabotage_army_armour"	"Диверсія в армії: %\+n% броня"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_army_sabotage_army_damage"	"Диверсія в армії: %\+n% шкода в ближньому та дальньому бою"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_character_assault_critical_chance"	"Напад: %\+n% шанс вбити ціль"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_character_oppress_critical_chance"	"Пригнічення: %\+n% шанс схилити ціль до зради"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_character_trap_critical_chance"	"Пастка: %\+n% шанс зупинити ціль"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_province_guerrilla_recruitment_points"	"Партизанська діяльність: %\+n спроможність найму"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_settlement_raid_settlement_damage"	"Рейд поселення: %\+n% до шкоди"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_settlement_sabotage_building_damage"	"Диверсія в будівлі: %\+n% до шкоди"	"True"
"effects_description_att_effect_agent_action_buff_champion_hinder_settlement_sabotage_walls_breaches"	"Диверсія на стінах: %\+n зламів у стнах"	"True"
"effects_description_att_effect_agent_action_buff_champion_passive_ability_military_supply_replenishment"	"Постачання військ: %\+n швидкість поповнення"	"True"
"effects_description_att_effect_agent_action_buff_dignitary_assist_army_inspire_troops_campaign_morale"	"Натхнення військ: %\+n до згуртованості"	"True"
"effects_description_att_effect_agent_action_buff_dignitary_assist_province_inspire_populace_public_order"	"Натхнення населення: %\+n до громадського порядку"	"True"
"effects_description_att_effect_agent_action_buff_dignitary_hinder_army_compromise_command_attributes"	"Диверсія в командуванні: %\+n до вмінь полководця"	"True"
"effects_description_att_effect_agent_action_buff_dignitary_hinder_army_encourage_mutiny_campaign_morale"	"Заохочувати заколот: %\+n до згуртованості"	"True"
"effects_description_att_effect_agent_action_buff_dignitary_hinder_army_preach_doom_battle_morale"	"Проповідувати кінець світу: %\+n до бойового духу"	"True"
"effects_description_att_effect_agent_action_buff_dignitary_hinder_character_betray_critical_chance"	"Зрада: %\+n% шанс вбити ціль"	"True"
