"special_ability_phases_onscreen_name_Bloodlust_1"	"Жага крові"	"True"
"special_ability_phases_onscreen_name_Make_it_Count_1"	"Покажіть їм"	"True"
"special_ability_phases_onscreen_name_aquila_1"	"Аквіла"	"True"
"special_ability_phases_onscreen_name_att_form_diamond"	"Стрій ромбом"	"True"
"special_ability_phases_onscreen_name_att_form_wedge"	"Стрій клином"	"True"
"special_ability_phases_onscreen_name_att_gen_brace_01"	"До бою"	"True"
"special_ability_phases_onscreen_name_att_gen_brace_02"	"До бою"	"True"
"special_ability_phases_onscreen_name_att_gen_brace_03"	"До бою"	"True"
"special_ability_phases_onscreen_name_att_gen_brace_04"	"До бою"	"True"
"special_ability_phases_onscreen_name_att_gen_brace_05"	"До бою"	"True"
"special_ability_phases_onscreen_name_att_gen_fast_01"	"До бою"	"True"
"special_ability_phases_onscreen_name_att_gen_fast_02"	"Швидкість"	"True"
"special_ability_phases_onscreen_name_att_gen_fast_03"	"Швидкість"	"True"
"special_ability_phases_onscreen_name_att_gen_fast_04"	"Швидкість"	"True"
"special_ability_phases_onscreen_name_att_gen_fast_05"	"Швидкість"	"True"
"special_ability_phases_onscreen_name_att_gen_fear_01"	"Страх"	"True"
"special_ability_phases_onscreen_name_att_gen_fear_02"	"Страх"	"True"
"special_ability_phases_onscreen_name_att_gen_fear_03"	"Страх"	"True"
"special_ability_phases_onscreen_name_att_gen_fear_04"	"Страх"	"True"
"special_ability_phases_onscreen_name_att_gen_fear_05"	"Страх"	"True"
"special_ability_phases_onscreen_name_att_gen_inspire_01"	"Надхнення"	"True"
"special_ability_phases_onscreen_name_att_gen_inspire_02"	"Надхнення"	"True"
"special_ability_phases_onscreen_name_att_gen_inspire_03"	"Надхнення"	"True"
"special_ability_phases_onscreen_name_att_gen_inspire_04"	"Надхнення"	"True"
"special_ability_phases_onscreen_name_att_gen_inspire_05"	"Надхнення"	"True"
"special_ability_phases_onscreen_name_att_gen_power_01"	"Сила"	"True"
"special_ability_phases_onscreen_name_att_gen_power_02"	"Сила"	"True"
"special_ability_phases_onscreen_name_att_gen_power_03"	"Сила"	"True"
"special_ability_phases_onscreen_name_att_gen_power_04"	"Сила"	"True"
"special_ability_phases_onscreen_name_att_gen_power_05"	"Сила"	"True"
"special_ability_phases_onscreen_name_att_gen_presence_01"	"Присутність"	"True"
"special_ability_phases_onscreen_name_att_gen_presence_02"	"Присутність"	"True"
"special_ability_phases_onscreen_name_att_gen_presence_03"	"Присутність"	"True"
"special_ability_phases_onscreen_name_att_gen_presence_04"	"Присутність"	"True"
"special_ability_phases_onscreen_name_att_gen_presence_05"	"Присутність"	"True"
"special_ability_phases_onscreen_name_att_gen_raise_01"	"Підйом"	"True"
"special_ability_phases_onscreen_name_att_gen_raise_02"	"Підйом"	"True"
"special_ability_phases_onscreen_name_att_gen_raise_03"	"Підйом"	"True"
"special_ability_phases_onscreen_name_att_gen_raise_04"	"Підйом"	"True"
"special_ability_phases_onscreen_name_att_gen_raise_05"	"Підйом"	"True"
"special_ability_phases_onscreen_name_att_gen_rally_01"	"Згуртування"	"True"
